"Date","Price","Open","High","Low","Vol.","Change %"
"05/20/2022","642.00","630.00","642.00","630.00","2.15K","0.09%"
"05/19/2022","641.40","630.10","641.40","630.10","3.40K","-0.09%"
"05/18/2022","642.00","625.00","650.00","625.00","2.95K","-0.77%"
"05/17/2022","646.99","638.00","646.99","631.00","0.90K","1.73%"
"05/16/2022","636.00","630.00","670.00","630.00","3.90K","-5.78%"
"05/13/2022","675.00","653.98","675.00","650.00","7.50K","2.59%"
"05/12/2022","657.99","644.67","657.99","635.10","1.50K","2.01%"
"05/11/2022","645.00","655.01","655.01","640.00","11.65K","-4.30%"
"05/10/2022","674.00","656.00","674.00","656.00","2.70K","1.01%"
"05/09/2022","667.25","680.00","680.00","667.25","0.75K","-2.59%"
"05/06/2022","685.00","685.00","685.00","685.00","1.10K","-2.14%"
"04/28/2022","700.00","667.00","700.00","650.00","11.90K","4.48%"
"04/27/2022","670.00","680.00","680.00","670.47","1.05K","-0.59%"
"04/26/2022","674.00","674.90","674.90","674.00","0.15K","-0.13%"
"04/25/2022","674.90","679.98","680.00","674.90","0.30K","-0.01%"
"04/22/2022","675.00","681.01","681.01","669.00","1.05K","-0.88%"
"04/20/2022","681.00","699.99","699.99","681.00","0.30K","-1.80%"
"04/19/2022","693.50","686.00","693.50","683.01","1.05K","-0.21%"
"04/18/2022","694.99","697.00","697.00","679.02","2.30K","0.29%"
"04/15/2022","693.00","690.00","693.00","678.04","3.50K","-0.72%"
"04/14/2022","698.00","690.00","698.99","690.00","1.55K","-0.14%"
"04/13/2022","699.00","699.00","699.00","699.00","0.25K","-0.14%"
"04/12/2022","700.00","695.99","700.00","692.00","3.80K","0.00%"
"04/11/2022","700.00","699.00","700.01","690.11","24.05K","0.14%"
"04/07/2022","699.00","699.00","686.00","686.00","0.05K","1.90%"
"04/06/2022","686.00","688.85","688.85","680.65","1.60K","-1.99%"
"04/05/2022","699.90","699.90","699.90","699.90","0.10K","-0.01%"
"04/01/2022","700.00","685.01","700.00","685.01","0.60K","0.29%"
"03/31/2022","697.99","690.20","697.99","690.20","2.20K","0.43%"
"03/30/2022","695.00","691.00","695.00","690.01","12.35K","-0.57%"
"03/29/2022","698.95","698.01","698.95","698.01","0.10K","-0.01%"
"03/28/2022","698.99","699.00","699.00","689.95","1.30K","0.00%"
"03/25/2022","698.99","698.98","698.99","698.98","0.25K","-0.07%"
"03/24/2022","699.50","700.00","700.00","695.00","0.85K","-0.21%"
"03/22/2022","701.00","700.00","701.00","685.10","1.50K","0.29%"
"03/21/2022","699.00","689.99","699.00","679.80","3.50K","2.95%"
"03/18/2022","679.00","680.00","680.00","679.00","0.25K","-3.00%"
"03/16/2022","700.00","702.00","702.00","700.00","0.30K","0.00%"
"03/15/2022","700.00","710.00","710.00","700.00","1.65K","0.21%"
"03/11/2022","698.50","690.10","698.50","675.01","1.25K","-0.05%"
"03/10/2022","698.85","718.99","718.99","697.00","4.60K","0.10%"
"03/09/2022","698.16","698.16","698.16","698.16","0.05K","-2.36%"
"03/08/2022","715.00","675.00","715.00","675.00","2.35K","3.62%"
"03/07/2022","690.00","680.00","690.00","671.00","4.35K","-2.68%"
"03/04/2022","709.00","684.00","709.00","684.00","0.90K","3.81%"
"03/03/2022","683.00","691.51","691.51","683.00","1.55K","-1.99%"
"03/02/2022","696.90","690.00","696.90","683.10","0.30K","-0.44%"
"03/01/2022","699.99","705.00","705.00","695.00","7.45K","0.00%"
"02/28/2022","700.00","699.00","700.10","689.50","24.40K","1.45%"
"02/25/2022","690.00","690.00","700.00","680.00","6.05K","-1.29%"
"02/24/2022","699.00","723.79","723.79","692.01","4.00K","-2.44%"
"02/23/2022","716.50","715.01","716.50","710.00","2.05K","-0.76%"
"02/22/2022","721.99","705.13","721.99","705.13","3.30K","0.56%"
"02/21/2022","718.00","714.10","720.00","714.10","0.85K","-0.55%"
"02/18/2022","722.00","714.99","723.00","705.00","4.75K","1.00%"
"02/17/2022","714.85","712.13","719.89","709.00","0.95K","0.40%"
"02/16/2022","712.00","720.00","720.00","712.00","2.90K","-1.11%"
"02/15/2022","720.00","716.60","720.00","716.60","3.90K","-0.66%"
"02/14/2022","724.80","719.00","724.82","716.10","3.10K","-0.71%"
"02/11/2022","730.00","725.00","732.99","722.00","7.50K","-1.34%"
"02/10/2022","739.89","721.14","739.89","721.14","2.25K","-0.01%"
"02/09/2022","740.00","723.98","744.10","723.81","4.10K","-1.07%"
"02/08/2022","748.00","718.99","748.00","713.00","3.00K","4.62%"
"02/07/2022","715.00","714.01","716.00","714.01","0.65K","-0.14%"
"02/04/2022","716.00","711.00","718.90","711.00","0.30K","-0.40%"
"02/03/2022","718.90","720.50","720.50","715.00","1.30K","-0.15%"
"02/02/2022","719.99","719.99","721.00","712.11","3.25K","0.83%"
"02/01/2022","714.05","719.99","720.00","714.05","0.95K","-0.82%"
"01/31/2022","719.98","717.02","719.98","706.57","1.10K","0.35%"
"01/28/2022","717.50","720.00","720.00","714.00","0.85K","0.07%"
"01/27/2022","717.00","713.18","722.00","713.18","0.85K","-0.97%"
"01/26/2022","724.00","720.50","724.00","720.50","0.15K","0.00%"
"01/25/2022","724.00","723.99","724.00","723.99","0.30K","0.00%"
"01/24/2022","723.99","749.99","749.99","712.03","2.60K","-0.82%"
