"Date","Price","Open","High","Low","Vol.","Change %"
"11/08/2021","75.84","74.30","76.55","74.10","2.86M","1.68%"
"11/05/2021","74.59","74.00","74.85","73.70","2.11M","0.93%"
"11/04/2021","73.90","72.75","73.99","72.75","1.44M","0.69%"
"11/03/2021","73.39","72.65","73.39","72.11","1.04M","1.23%"
"11/02/2021","72.50","72.70","72.70","72.05","581.32K","0.01%"
"11/01/2021","72.49","71.99","72.49","71.16","856.24K","1.38%"
"10/29/2021","71.50","71.30","71.52","70.98","772.84K","0.52%"
"10/28/2021","71.13","72.00","72.25","70.85","785.83K","-0.75%"
"10/27/2021","71.67","71.01","72.09","71.01","801.31K","0.87%"
"10/26/2021","71.05","70.60","71.05","70.02","791.84K","1.23%"
"10/25/2021","70.19","70.78","70.78","69.85","1.45M","-4.94%"
"10/22/2021","73.84","74.55","74.90","72.95","2.86M","-1.14%"
"10/21/2021","74.69","74.25","75.20","74.25","2.33M","0.80%"
"10/20/2021","74.10","73.15","74.25","73.00","1.52M","1.58%"
"10/18/2021","72.95","71.46","73.00","70.90","1.57M","1.49%"
"10/15/2021","71.88","70.55","71.88","70.03","1.63M","2.69%"
"10/14/2021","70.00","69.10","70.70","68.77","5.29M","0.79%"
"10/13/2021","69.45","70.39","70.39","68.10","6.35M","-0.50%"
"10/12/2021","69.80","70.98","70.98","69.60","4.16M","-0.99%"
"10/11/2021","70.50","71.15","71.21","70.50","5.17M","-0.34%"
"10/08/2021","70.74","70.99","71.05","70.07","906.30K","-0.21%"
"10/07/2021","70.89","70.65","71.35","70.65","877.93K","0.55%"
"10/06/2021","70.50","70.79","71.50","70.40","1.29M","-0.13%"
"10/05/2021","70.59","70.79","70.85","70.00","2.30M","0.34%"
"10/04/2021","70.35","70.00","70.45","69.85","2.36M","0.43%"
"10/01/2021","70.05","70.55","70.55","69.90","1.20M","0.09%"
"09/30/2021","69.99","70.95","71.20","69.55","1.87M","-1.14%"
"09/29/2021","70.80","72.16","72.35","70.80","1.96M","-1.54%"
"09/28/2021","71.91","72.00","72.70","71.85","1.26M","-0.12%"
"09/27/2021","72.00","72.24","72.50","71.30","813.47K","0.01%"
"09/24/2021","71.99","72.25","72.40","71.02","901.41K","-0.01%"
"09/23/2021","72.00","72.95","72.98","71.90","726.60K","-0.41%"
"09/22/2021","72.30","72.60","72.65","70.45","1.65M","-0.41%"
"09/21/2021","72.60","73.00","73.10","72.60","469.04K","-0.51%"
"09/20/2021","72.97","73.05","73.13","72.48","861.45K","0.10%"
"09/17/2021","72.90","73.25","73.39","72.76","637.10K","-0.07%"
"09/16/2021","72.95","73.20","73.50","72.55","1.13M","-0.75%"
"09/15/2021","73.50","73.85","73.85","73.00","1.11M","-0.65%"
"09/14/2021","73.98","73.76","74.00","72.50","1.22M","0.48%"
"09/13/2021","73.63","74.06","74.17","73.60","622.04K","-0.51%"
"09/10/2021","74.01","74.39","74.69","73.62","1.46M","-4.37%"
"09/09/2021","77.39","77.40","78.00","77.10","4.08M","-0.14%"
