Date,Price,Open,High,Low,Vol.,Change %
05/27/2021,169.6,167.96,170.39,167.96,117.88K,1.44%
05/26/2021,167.2,163.2,167.2,163.12,87.00K,1.53%
05/25/2021,164.68,162,164.68,161.84,28.63K,1.40%
05/24/2021,162.4,159.63,162.8,159.63,60.63K,1.50%
05/21/2021,160,160.78,161.6,159.88,48.88K,-0.99%
05/20/2021,161.6,158.88,161.6,158.88,72.25K,1.00%
05/19/2021,160,158.48,160.38,158.4,29.63K,-0.30%
05/18/2021,160.48,160,161.6,159.2,61.38K,-0.05%
05/17/2021,160.56,160.41,161.44,160.16,10.63K,-0.15%
05/06/2021,160.8,160.48,160.8,159.2,39.00K,-0.50%
05/05/2021,161.6,161.21,161.9,160,32.63K,-0.98%
05/04/2021,163.19,161.59,163.19,159.21,62.00K,0.54%
05/03/2021,162.32,160.81,162.32,158.04,44.88K,-0.73%
04/30/2021,163.52,160.9,163.52,158.4,42.25K,-0.27%
04/29/2021,163.96,160,163.96,160,12.75K,0.71%
04/28/2021,162.8,162.4,162.8,160.8,9.88K,-0.53%
04/27/2021,163.66,163.6,164,160.4,29.63K,-0.20%
04/26/2021,164,157.28,164,157.28,134.50K,2.50%
04/23/2021,160,157.68,160,157.49,26.88K,-0.99%
04/22/2021,161.6,157.45,161.6,157.44,52.38K,-0.49%
04/21/2021,162.39,158.82,162.39,158.82,45.38K,2.01%
04/20/2021,159.2,159.2,160,158.81,22.63K,1.53%
04/19/2021,156.8,156.4,159.92,156,49.00K,-2.00%
04/16/2021,159.99,161.51,161.75,159.19,41.00K,-1.24%
04/15/2021,162,160.16,162,158.4,55.00K,1.25%
04/14/2021,160,161.2,161.2,159.7,49.75K,0.05%
04/13/2021,159.92,159.72,160.4,158.4,60.63K,-0.05%
04/12/2021,160,161.47,161.99,158.41,113.13K,-1.08%
04/09/2021,161.74,163.6,165.48,160,139.75K,-1.62%
04/08/2021,164.4,161.36,165.6,160.81,42.25K,1.41%
04/07/2021,162.12,161.6,164,160.8,29.88K,-0.60%
04/06/2021,163.1,162.79,163.12,160,45.88K,2.97%
04/05/2021,158.4,163.2,164.8,158.4,97.13K,-4.00%
04/02/2021,165,164.68,165.6,164.5,20.25K,-0.31%
04/01/2021,165.52,165.26,165.59,162.42,38.13K,-1.47%
03/31/2021,167.99,168,170.4,164,121.75K,0.00%
03/30/2021,168,165.5,168,163.61,29.63K,1.94%
03/29/2021,164.8,167.6,168,163.36,392.00K,-2.35%
03/26/2021,168.77,165.92,169.6,164.4,151.63K,0.51%
03/25/2021,167.9,161.76,167.9,161.76,75.63K,3.90%
03/24/2021,161.6,160.72,162,158.24,188.25K,1.00%
03/22/2021,160,163.12,163.12,160,174.75K,-1.96%
03/19/2021,163.2,160.13,163.6,160.13,37.13K,2.00%
