"Date","Price","Open","High","Low","Vol.","Change %"
"08/12/2021","151.99","154.00","155.99","151.01","1.09M","-1.11%"
"08/11/2021","153.70","153.00","157.90","153.00","1.44M","0.85%"
"08/10/2021","152.40","146.75","153.50","144.00","1.42M","4.10%"
"08/09/2021","146.40","159.00","159.50","145.82","1.51M","-7.13%"
"08/06/2021","157.64","161.31","161.50","156.55","557.10K","-1.96%"
"08/05/2021","160.79","161.02","162.97","159.51","847.50K","-0.13%"
"08/04/2021","161.00","162.34","164.50","160.00","1.07M","-0.49%"
"08/03/2021","161.80","158.60","165.80","156.99","2.17M","2.18%"
"08/02/2021","158.35","149.55","160.00","149.50","1.63M","5.92%"
"07/30/2021","149.50","156.98","158.68","149.00","1.93M","-4.78%"
"07/29/2021","157.00","162.15","162.15","153.02","1.29M","-1.56%"
"07/28/2021","159.49","166.15","168.50","158.00","1.41M","-3.89%"
"07/27/2021","165.95","168.34","169.40","165.30","553.80K","-1.19%"
"07/26/2021","167.95","166.85","170.48","165.24","1.43M","1.57%"
"07/23/2021","165.36","169.98","170.00","164.70","865.70K","-1.97%"
"07/19/2021","168.69","169.00","171.99","167.70","953.40K","-0.04%"
"07/16/2021","168.75","169.50","172.40","168.10","1.72M","0.03%"
"07/15/2021","168.70","173.50","173.68","166.95","3.01M","-1.35%"
"07/14/2021","171.00","176.50","181.89","170.61","4.96M","-3.42%"
"07/13/2021","177.06","164.00","177.06","164.00","8.27M","7.45%"
"07/12/2021","164.79","166.13","169.39","163.85","606.00K","-1.85%"
"07/09/2021","167.90","174.00","175.74","167.01","2.65M","-3.38%"
"07/08/2021","173.77","162.10","173.77","162.10","2.52M","7.90%"
"07/07/2021","161.05","162.00","164.90","158.50","975.90K","-0.58%"
"07/06/2021","161.99","170.50","171.50","160.80","881.80K","-4.20%"
"07/05/2021","169.10","173.07","173.07","169.00","955.20K","-2.04%"
"07/02/2021","172.62","176.90","178.00","171.65","1.54M","-2.27%"
"07/01/2021","176.63","170.90","177.74","169.40","3.32M","4.27%"
"06/30/2021","169.40","167.00","172.30","167.00","1.81M","2.45%"
"06/29/2021","165.35","163.25","168.70","163.05","1.31M","2.70%"
"06/28/2021","161.00","166.00","168.68","160.56","1.20M","-3.30%"
"06/25/2021","166.50","173.40","173.40","162.26","2.68M","-3.51%"
"06/24/2021","172.55","174.30","175.99","172.10","1.41M","-0.12%"
"06/23/2021","172.75","172.25","175.99","170.81","1.57M","0.52%"
"06/22/2021","171.86","175.24","176.00","171.50","1.10M","-1.01%"
"06/21/2021","173.62","175.10","176.79","173.50","1.01M","-1.70%"
"06/18/2021","176.62","177.69","181.99","174.55","1.89M","0.57%"
"06/17/2021","175.62","177.00","180.37","174.60","1.70M","-0.78%"
"06/16/2021","177.00","181.47","183.50","176.00","1.59M","-2.36%"
"06/15/2021","181.27","186.40","186.47","180.50","3.05M","-1.75%"
"06/14/2021","184.49","186.00","188.99","181.01","5.03M","0.67%"
"06/11/2021","183.27","193.00","196.30","181.65","12.15M","-4.79%"
